0.105502019520861,0.105485434810004,0.105616392620467
0.117511363862787,0.116410771252755,0.117178043629658
0.103073823677935,0.102726440286133,0.103057418063527
0.191302185323564,0.148248281175917,0.18725169321503
0.0459013268402238,0.0470727752721958,0.0464234677948531
0.163478770002055,0.14496852772674,0.160381847875573
0.0466760233828438,0.0478526206161675,0.0472178019399703
0.172789977017052,0.142103336413251,0.169307990361754
0.157713971011433,0.13875159272982,0.154724155097181
0.134526986447471,0.130923803859384,0.132546003675615
0.148961775035483,0.136116496580316,0.14620905792838
0.128435631913614,0.12511765091916,0.126635543078958
0.116220648156949,0.114201120988879,0.115055116182155
0.118288062374257,0.115896899590097,0.116855742605785
0.0972842167429603,0.0963463848548113,0.0969665546216514
0.065989287938044,0.0665250585460648,0.0662524301583245
0.0641747591512677,0.0647581324722483,0.0644556718405212
0.0545650328005305,0.055231744067916,0.0548521239474922
0.0442657632510141,0.0449702151930681,0.0445864363235716
0.0430152815493553,0.0437284072015483,0.0433399991981946
0.0337037759452957,0.0340053617063729,0.0338541521253295
0.0336777600011794,0.0341144101362665,0.0338913466510195
0.0359569555840392,0.0363658127644468,0.0361509374853694
0.0359190623475758,0.0364343945230577,0.0361705833440317
0.0351868714008241,0.0357298642450804,0.0354465711575065
